query_id,document_id,field,rating,anchor_chars,positive_chars
171,10012699,title,3,21,66
171,10012699,description,3,21,58
171,10254201,description,3,21,68
171,10207207,description,3,21,841
171,10012733,title,3,21,33
171,10012695,description,3,21,147
171,10207207,title,3,21,55
171,10207205,title,3,21,54
171,10012695,title,3,21,44
171,10254201,title,3,21,49
171,10207205,description,3,21,908
172,10014675,description,3,17,130
172,10014675,title,3,17,41
173,10052133,title,3,14,41
173,10052677,description,3,14,289
173,10052133,description,3,14,313
173,10052591,description,3,14,291
173,1022184,title,3,14,48
173,10052441,description,3,14,378
173,10071413,description,3,14,273
173,1022179,title,3,14,45
173,10052441,title,3,14,51
173,10223321,description,3,14,460
173,10052097,description,3,14,294
173,10052097,title,3,14,40
173,1022177,title,3,14,46
173,1022177,description,3,14,805
173,10052379,description,3,14,293
173,10052591,title,3,14,32
173,10223339,description,3,14,462
173,10052379,title,3,14,45
173,1022179,description,3,14,313
173,10223347,title,3,14,39
173,1022184,description,3,14,345
173,10052677,title,3,14,40
173,10223321,title,3,14,46
173,10071413,title,3,14,49
173,10223347,description,3,14,390
173,10223339,title,3,14,48
175,10197727,title,3,12,79
175,10197727,description,3,12,470
176,10231427,description,3,16,107
176,10259945,description,3,16,240
176,10271347,title,3,16,67
176,10252509,description,3,16,115
176,10271347,description,3,16,403
176,10180915,title,3,16,45
176,10180915,description,3,16,100
176,10214157,title,3,16,33
176,10214157,description,3,16,293
176,10139165,title,3,16,82
176,10252595,description,3,16,115
176,10252509,title,3,16,62
176,10139165,description,3,16,522
176,10235891,description,3,16,95
176,10260133,title,3,16,38
176,10260133,description,3,16,239
176,10235891,title,3,16,58
176,10259945,title,3,16,54
176,10231427,title,3,16,44
177,10106535,title,3,15,62
177,10106069,title,3,15,69
177,10168021,title,3,15,78
177,10106009,title,3,15,68
177,10106181,title,3,15,83
177,10106159,title,3,15,64
177,10106011,title,3,15,68
177,10106163,title,3,15,70
177,10106069,description,3,15,429
177,10106009,description,3,15,414
177,10235893,description,3,15,52
177,10106535,description,3,15,383
177,10235893,title,3,15,52
177,10106011,description,3,15,359
177,10168021,description,3,15,446
177,10235903,title,3,15,47
177,10235903,description,3,15,84
177,10235901,description,3,15,48
177,10106163,description,3,15,428
177,10163631,description,3,15,92
177,10106181,description,3,15,339
177,10106159,description,3,15,365
177,10163631,title,3,15,71
177,10235901,title,3,15,48
177,10106321,title,3,15,76
178,10212995,title,3,17,71
178,10236739,title,3,17,84
178,10213281,title,3,17,59
178,10245789,title,3,17,72
178,10212949,title,3,17,59
178,10236739,description,3,17,211
178,10213077,title,3,17,65
178,10212995,description,3,17,73
178,10213219,description,3,17,69
178,10212949,description,3,17,59
178,10245789,description,3,17,220
178,10213029,description,3,17,53
178,10213077,description,3,17,77
178,10213093,description,3,17,56
178,10212991,description,3,17,85
178,10212957,description,3,17,56
178,10212991,title,3,17,57
178,10213281,description,3,17,94
178,10213093,title,3,17,56
178,10213029,title,3,17,57
178,10213219,title,3,17,47
178,10212957,title,3,17,56
180,10003077,description,3,15,127
180,10247483,description,3,15,117
180,10254241,description,3,15,256
180,10247479,title,3,15,61
180,10254245,title,3,15,52
180,10145065,description,3,15,139
180,10244695,description,3,15,76
180,10247443,title,3,15,62
180,10254241,title,3,15,76
180,10145021,description,3,15,300
180,10247479,description,3,15,132
180,10247443,description,3,15,136
180,10003077,title,3,15,53
180,10247483,title,3,15,64
180,10244371,title,3,15,36
180,10254245,description,3,15,127
180,10254239,description,3,15,275
180,10244695,title,3,15,27
180,10145021,title,3,15,60
180,10244671,title,3,15,33
180,10244671,description,3,15,158
180,10145065,title,3,15,41
180,10254239,title,3,15,76
180,10244371,description,3,15,227
181,10012851,title,3,18,45
181,10012979,title,3,18,47
181,10012843,description,3,18,61
181,10233161,title,3,18,35
181,10012879,description,3,18,61
181,10012845,description,3,18,46
181,10012853,description,3,18,43
181,10012961,description,3,18,100
181,10012839,description,3,18,59
181,10233163,description,3,18,57
181,10012977,description,3,18,90
181,10233173,description,3,18,87
181,10233187,title,3,18,48
181,10012881,title,3,18,49
181,10012849,description,3,18,89
181,10012841,description,3,18,88
181,10012853,title,3,18,42
181,10012881,description,3,18,52
181,10233163,title,3,18,47
181,10012859,title,3,18,40
181,10012879,title,3,18,58
181,10012863,title,3,18,49
181,10233189,description,3,18,79
181,10012851,description,3,18,97
181,10012859,description,3,18,81
181,10233173,title,3,18,36
187,10115235,description,3,24,46
187,10132065,title,3,24,72
187,10196281,description,3,24,71
187,10012713,title,3,24,48
187,10115213,title,3,24,33
187,10196265,title,3,24,31
187,10115337,title,3,24,58
187,10115283,title,3,24,51
187,10115215,title,3,24,44
187,10115331,description,3,24,110
187,10012713,description,3,24,94
187,10132059,description,3,24,122
187,10053899,description,3,24,100
187,10132065,description,3,24,132
187,10012733,description,3,24,70
187,10115303,title,3,24,53
187,10196281,title,3,24,46
187,10115331,title,3,24,46
187,10012733,title,3,24,33
187,10132063,title,3,24,73
187,10196265,description,3,24,66
189,10248355,title,3,19,36
189,10242891,title,3,19,34
189,10071785,title,3,19,34
189,10092019,description,3,19,190
189,10101427,description,3,19,186
189,10182147,title,3,19,36
189,10244149,title,3,19,53
189,10182159,title,3,19,38
189,10029797,title,3,19,42
189,10243989,description,3,19,500
189,10243977,description,3,19,505
189,10029809,title,3,19,32
189,10243989,title,3,19,36
189,10029745,title,3,19,35
189,10029819,description,3,19,140
189,10243987,description,3,19,414
189,10071097,description,3,19,185
189,10018287,description,3,19,208
189,10071081,description,3,19,615
189,10021469,title,3,19,36
189,10029731,description,3,19,135
189,10029753,title,3,19,46
189,10137101,description,3,19,1027
189,10029695,title,3,19,41
189,10137127,description,3,19,660
189,10029745,description,3,19,128
189,10029695,description,3,19,134
189,10137127,title,3,19,44
189,10045711,description,3,19,134
189,10242953,description,3,19,637
189,10137101,title,3,19,47
189,10029819,title,3,19,40
189,10242953,title,3,19,35
189,10248547,title,3,19,37
189,10248355,description,3,19,571
189,10029869,description,3,19,134
189,10029869,title,3,19,41
189,10101427,title,3,19,33
189,10018287,title,3,19,50
189,10092025,description,3,19,636
189,10108333,description,3,19,877
189,10182143,description,3,19,683
189,10182159,description,3,19,351
189,10137319,description,3,19,841
189,10029753,description,3,19,139
191,10163847,title,3,23,34
191,10163789,description,3,23,90
191,10027145,description,3,23,102
191,10163815,title,3,23,51
191,10096329,title,3,23,83
191,10232599,description,3,23,129
191,10098661,description,3,23,66
191,10098647,title,3,23,45
191,10132123,title,3,23,48
191,10132135,description,3,23,63
191,10163815,description,3,23,90
191,10232555,title,3,23,59
191,10132131,description,3,23,67
191,10098647,description,3,23,84
191,10035561,description,3,23,114
191,10098661,title,3,23,57
191,10163801,description,3,23,91
191,10163773,description,3,23,90
191,10027145,title,3,23,56
191,10162325,title,3,23,86
191,10132135,title,3,23,54
191,10132123,description,3,23,136
191,10162325,description,3,23,227
191,10096329,description,3,23,121
191,10012737,title,3,23,51
191,10132131,title,3,23,54
191,10232555,description,3,23,120
191,10232599,title,3,23,51
191,10035561,title,3,23,41
191,10012737,description,3,23,131
193,10185943,description,3,27,177
193,10185967,title,3,27,48
193,10234725,description,3,27,145
193,10185943,title,3,27,53
193,10234725,title,3,27,44
193,10185967,description,3,27,202
196,10015167,description,3,18,75
196,10015173,description,3,18,73
196,10015155,description,3,18,72
196,10252481,description,3,18,82
196,10236763,description,3,18,81
196,1011672,title,3,18,25
196,10015167,title,3,18,53
196,1011672,description,3,18,128
196,10015173,title,3,18,51
196,10252481,title,3,18,58
196,10236763,title,3,18,53
196,10015155,title,3,18,50
197,10098377,title,3,17,37
197,10035383,description,3,17,106
197,10073677,description,3,17,188
197,10179061,title,3,17,37
197,10186469,description,3,17,153
197,10035409,title,3,17,33
197,10035409,description,3,17,122
197,10092533,description,3,17,178
197,10073645,description,3,17,206
197,10186185,title,3,17,38
197,10186107,title,3,17,29
197,10186107,description,3,17,137
197,10073649,title,3,17,27
197,10106581,description,3,17,146
197,10186305,title,3,17,36
197,10186185,description,3,17,149
197,10098361,title,3,17,30
197,10073649,description,3,17,195
197,10092533,title,3,17,36
197,10098375,description,3,17,169
197,10073659,description,3,17,206
197,10252689,title,3,17,38
197,10106581,title,3,17,35
197,10073659,title,3,17,28
197,10186469,title,3,17,32
197,10035383,title,3,17,44
197,10186693,description,3,17,89
197,10073685,description,3,17,213
197,10073749,description,3,17,191
197,10105915,description,3,17,207
197,10098385,title,3,17,35
197,10098385,description,3,17,194
197,10073971,description,3,17,89
197,10186155,description,3,17,144
197,10146515,description,3,17,170
197,10073681,description,3,17,191
197,10146505,title,3,17,33
197,10146515,title,3,17,34
197,10073681,title,3,17,30
197,10252689,description,3,17,108
197,10073637,title,3,17,32
197,10181929,description,3,17,196
197,10248889,title,3,17,45
197,10254767,title,3,17,48
197,10073971,title,3,17,41
197,10186693,title,3,17,26
197,10073685,title,3,17,35
198,10255067,description,3,19,184
198,10091317,description,3,19,180
198,10091347,description,3,19,176
198,10091325,description,3,19,210
198,1011625,title,3,19,35
198,10255065,description,3,19,174
198,10255069,title,3,19,51
198,1011624,title,3,19,39
198,10091339,title,3,19,65
198,10255069,description,3,19,173
198,1011624,description,3,19,65
198,10091367,description,3,19,193
198,10255059,title,3,19,51
198,10091317,title,3,19,49
198,10255057,title,3,19,53
198,10255071,title,3,19,45
198,10255061,description,3,19,176
198,10091367,title,3,19,61
198,10091325,title,3,19,68
198,10091347,title,3,19,60
198,10091351,description,3,19,193
198,10091321,description,3,19,200
198,10091321,title,3,19,65
198,10255065,title,3,19,52
198,10255073,description,3,19,183
198,10255067,title,3,19,56
198,10124959,title,3,19,67
198,10255057,description,3,19,187
198,10091351,title,3,19,61
198,10091339,description,3,19,204
198,10124959,description,3,19,177
198,1011625,description,3,19,61
198,10255059,description,3,19,164
198,10255071,description,3,19,319
199,10244301,title,3,17,29
199,10213263,description,3,17,110
199,10213221,title,3,17,61
199,10134909,title,3,17,63
199,10213263,title,3,17,57
199,10213269,title,3,17,60
199,10213221,description,3,17,114
199,10213323,description,3,17,96
199,10244469,title,3,17,36
199,10213259,title,3,17,55
199,10213333,description,3,17,87
199,10213227,description,3,17,112
199,10244469,description,3,17,176
199,10134909,description,3,17,76
199,10213227,title,3,17,59
199,10213323,title,3,17,51
199,10213241,description,3,17,238
199,10244301,description,3,17,314
199,10134545,description,3,17,102
199,10134545,title,3,17,53
199,10244549,description,3,17,304
199,10213333,title,3,17,65
199,10185875,title,3,17,48
199,10213259,description,3,17,100
199,10185875,description,3,17,103
199,10213241,title,3,17,62
199,10213269,description,3,17,124
2,10030219,title,3,22,52
2,10030219,description,3,22,111
20,10231567,description,3,15,770
20,10235903,description,3,15,84
20,10193621,description,3,15,193
20,10030665,title,3,15,76
20,10106211,description,3,15,480
20,10193605,description,3,15,198
20,10189749,title,3,15,46
20,10180891,title,3,15,45
20,10106321,description,3,15,428
20,10106211,title,3,15,75
20,10184349,description,3,15,65
20,10106119,description,3,15,513
20,10180891,description,3,15,100
20,10106267,description,3,15,435
20,10207353,title,3,15,40
20,10143959,title,3,15,51
20,10235895,description,3,15,68
20,10040031,description,3,15,64
20,10106049,description,3,15,536
20,10180909,title,3,15,43
20,10231427,description,3,15,107
20,10039901,title,3,15,45
20,10039889,description,3,15,80
20,10143959,description,3,15,65
20,10235901,description,3,15,48
20,10193621,title,3,15,54
20,10231427,title,3,15,44
20,10056103,title,3,15,57
20,10168021,description,3,15,446
20,10056103,description,3,15,113
20,10252509,description,3,15,115
20,10056573,title,3,15,62
20,10244149,description,3,15,200
20,10143829,description,3,15,99
20,10106047,description,3,15,519
20,10143867,description,3,15,65
20,10235891,description,3,15,95
20,10180895,title,3,15,48
20,10106159,title,3,15,64
20,10106267,title,3,15,67
20,10168021,title,3,15,78
20,10231553,title,3,15,85
20,10144063,title,3,15,50
20,10106049,title,3,15,63
20,10252595,title,3,15,62
20,10030665,description,3,15,342
200,10050931,description,3,21,124
200,10027183,description,3,21,99
200,10027183,title,3,21,69
200,10027197,description,3,21,89
200,10203309,description,3,21,131
200,10101227,title,3,21,25
200,10108845,title,3,21,33
200,10051179,description,3,21,129
200,10203313,description,3,21,124
200,10179309,title,3,21,63
200,10051175,title,3,21,45
200,10203313,title,3,21,35
200,10050931,title,3,21,40
200,10027195,title,3,21,63
200,10203309,title,3,21,35
200,10101227,description,3,21,116
200,10179309,description,3,21,94
200,10108845,description,3,21,119
200,10027197,title,3,21,61
201,10073959,title,3,15,38
201,10066975,title,3,15,35
201,10066951,title,3,15,55
201,10073959,description,3,15,66
201,10252717,description,3,15,108
201,10066959,description,3,15,67
201,10066969,title,3,15,31
201,10073971,title,3,15,41
201,10073971,description,3,15,89
201,10066951,description,3,15,76
201,10156373,title,3,15,23
201,10252717,title,3,15,46
201,10156373,description,3,15,95
201,10066969,description,3,15,63
202,1000709,description,3,14,73
202,10137607,title,3,14,68
202,10135457,title,3,14,73
202,10135457,description,3,14,111
202,10198197,description,3,14,55
202,10135509,description,3,14,103
202,10198197,title,3,14,44
202,1000710,title,3,14,38
202,10139537,title,3,14,73
202,10135509,title,3,14,77
202,10135499,title,3,14,69
202,10135495,title,3,14,73
202,10139537,description,3,14,123
202,10135495,description,3,14,112
202,10135499,description,3,14,113
202,10137607,description,3,14,112
202,1000710,description,3,14,164
202,1000709,title,3,14,29
202,10135449,title,3,14,73
203,10138037,description,3,20,200
203,10243989,title,3,20,36
203,10021469,title,3,20,36
203,10137997,title,3,20,47
203,10137127,title,3,20,44
203,10117203,title,3,20,25
203,10071081,description,3,20,615
203,10242895,title,3,20,34
203,10250647,title,3,20,45
203,10092025,description,3,20,636
203,10137043,title,3,20,49
203,10137127,description,3,20,660
203,10274569,description,3,20,130
203,10250647,description,3,20,186
203,10138041,description,3,20,204
203,10064639,description,3,20,695
203,10242895,description,3,20,616
203,10248557,title,3,20,33
203,10166685,description,3,20,183
203,10137145,description,3,20,1025
203,10248355,title,3,20,36
203,10243989,description,3,20,500
203,10138029,title,3,20,49
203,10063557,title,3,20,25
203,10064639,title,3,20,58
203,10138039,title,3,20,45
203,10248355,description,3,20,571
203,10137037,description,3,20,202
203,10075931,description,3,20,184
203,10243967,title,3,20,36
203,10075931,title,3,20,22
203,10243967,description,3,20,763
203,10137037,title,3,20,41
203,10137101,title,3,20,47
203,10248557,description,3,20,854
203,10137145,title,3,20,46
203,10137319,title,3,20,54
203,10274569,title,3,20,22
203,10166685,title,3,20,30
203,10021469,description,3,20,186
203,10266795,title,3,20,23
203,10182159,title,3,20,38
205,10234491,description,3,22,383
205,10190887,description,3,22,208
205,10016747,description,3,22,159
205,10080407,title,3,22,51
205,10080603,description,3,22,238
205,10076055,title,3,22,41
205,10234505,title,3,22,66
205,10234485,description,3,22,371
205,10108465,title,3,22,64
205,10076055,description,3,22,152
205,10080607,description,3,22,279
205,10080603,title,3,22,57
205,10080407,description,3,22,207
205,10186777,title,3,22,61
205,10263103,description,3,22,302
205,10016747,title,3,22,51
205,10190887,title,3,22,73
205,10234491,title,3,22,70
205,10186807,title,3,22,86
205,10016283,title,3,22,79
205,10197629,title,3,22,74
205,10197629,description,3,22,683
205,10234485,title,3,22,64
205,10234505,description,3,22,342
205,10186807,description,3,22,394
205,10197735,title,3,22,75
205,10197735,description,3,22,555
205,10263103,title,3,22,55
205,10080607,title,3,22,65
205,10016283,description,3,22,620
205,10186777,description,3,22,294
205,10108465,description,3,22,276
206,10234289,description,3,21,218
206,10234351,title,3,21,30
206,10234277,title,3,21,31
206,10226609,title,3,21,59
206,10020719,description,3,21,208
206,10020721,title,3,21,47
206,10063841,description,3,21,212
206,10020719,title,3,21,33
206,10234277,description,3,21,214
206,10063675,description,3,21,207
206,10246069,title,3,21,38
206,10063735,title,3,21,31
206,10063653,description,3,21,207
206,10246111,description,3,21,209
206,10128977,title,3,21,34
206,10246035,description,3,21,211
206,10245907,description,3,21,209
206,10246013,description,3,21,208
206,10020721,description,3,21,217
206,10108723,title,3,21,34
206,10063721,description,3,21,212
206,10236555,title,3,21,56
206,10063803,title,3,21,39
206,10108723,description,3,21,211
206,10131625,title,3,21,63
206,10226609,description,3,21,220
206,10234313,title,3,21,30
206,10245913,title,3,21,31
206,10246167,description,3,21,207
206,10236555,description,3,21,213
206,10063721,title,3,21,36
206,10108745,description,3,21,206
206,10246069,description,3,21,215
206,10261801,description,3,21,208
206,10063853,title,3,21,40
206,10234387,description,3,21,218
206,10245913,description,3,21,208
206,10226565,title,3,21,59
206,10234313,description,3,21,217
206,10063653,title,3,21,34
206,10226565,description,3,21,220
208,10234239,description,3,17,633
208,10234239,title,3,17,52
208,10074451,title,3,17,34
208,10001209,title,3,17,48
208,10074463,title,3,17,39
208,10074451,description,3,17,196
208,10074447,title,3,17,35
208,10074437,description,3,17,193
208,10074433,title,3,17,35
208,10001209,description,3,17,164
208,10074463,description,3,17,197
209,10012767,description,3,24,127
209,10012767,title,3,24,51
209,10012807,title,3,24,51
209,10012807,description,3,24,127
209,10012797,description,3,24,114
21,10051325,description,3,13,168
21,1022503,description,3,13,80
21,1020977,description,3,13,96
21,10207317,title,3,13,31
21,10180699,title,3,13,49
21,10261985,title,3,13,48
21,10063325,title,3,13,36
21,10004491,description,3,13,100
21,10019655,title,3,13,54
21,10016271,description,3,13,589
21,10242701,title,3,13,42
21,10001345,title,3,13,68
21,1015375,title,3,13,27
21,10054785,title,3,13,50
21,10016267,title,3,13,69
21,10019715,description,3,13,181
21,10017237,title,3,13,27
21,10016269,description,3,13,614
21,1015375,description,3,13,112
21,1020977,title,3,13,43
21,10016271,title,3,13,79
21,10239447,description,3,13,129
21,10051325,title,3,13,42
21,10265465,description,3,13,91
21,10019579,description,3,13,151
21,10132381,description,3,13,151
21,10233311,title,3,13,37
21,10207317,description,3,13,97
21,10235661,title,3,13,38
21,10051331,title,3,13,38
21,10089511,description,3,13,80
21,10054835,description,3,13,101
21,10242645,description,3,13,112
21,10054781,title,3,13,45
21,10019843,description,3,13,132
21,10239449,title,3,13,35
21,10132565,description,3,13,152
21,10207271,title,3,13,51
21,10239467,title,3,13,48
21,10197583,title,3,13,53
21,10261985,description,3,13,110
21,10054835,title,3,13,45
21,10233311,description,3,13,144
21,10054821,description,3,13,104
21,10207461,description,3,13,121
21,10054803,description,3,13,94
21,10019843,title,3,13,44
21,10255037,title,3,13,36
21,10239453,description,3,13,145
21,10242701,description,3,13,116
210,10244385,title,3,20,47
210,10244525,description,3,20,103
210,10244671,title,3,20,33
210,10244525,title,3,20,34
210,10244371,description,3,20,227
210,10244385,description,3,20,133
210,10244371,title,3,20,36
210,10244671,description,3,20,158
212,10197729,description,3,20,602
212,10245789,description,3,20,220
212,10197727,title,3,20,79
212,10197737,description,3,20,476
212,10236739,title,3,20,84
212,10075177,description,3,20,496
212,10234523,title,3,20,70
212,10271953,title,3,20,48
212,10225009,title,3,20,78
212,10168463,description,3,20,220
212,10075177,title,3,20,64
212,10245789,title,3,20,72
212,10075165,description,3,20,630
212,10234533,description,3,20,291
212,10225009,description,3,20,207
212,10197729,title,3,20,55
212,10197737,title,3,20,63
212,10197727,description,3,20,470
212,10234533,title,3,20,68
212,10168463,title,3,20,75
212,10197741,title,3,20,91
212,10144797,title,3,20,65
212,10236739,description,3,20,211
212,10144797,description,3,20,167
212,10234523,description,3,20,334
212,10075165,title,3,20,72
212,10271953,description,3,20,87
212,10197741,description,3,20,736
214,10266625,title,3,21,50
214,10002393,description,3,21,195
214,10001003,title,3,21,46
214,10266661,title,3,21,45
214,10002393,title,3,21,45
214,10266625,description,3,21,49
214,10266643,description,3,21,458
214,10130745,title,3,21,37
214,10001445,description,3,21,231
214,10266661,description,3,21,314
214,10239871,description,3,21,600
214,10239871,title,3,21,57
214,10001445,title,3,21,57
214,10266643,title,3,21,43
214,10130747,title,3,21,40
216,10074433,description,3,18,196
216,10074433,title,3,18,35
216,10074453,description,3,18,196
216,10074451,title,3,18,34
216,10074463,description,3,18,197
216,10074463,title,3,18,39
216,10074453,title,3,18,35
218,10125229,title,3,20,57
218,1016231,title,3,20,45
218,10214987,title,3,20,66
218,1016231,description,3,20,365
218,10014759,title,3,20,71
218,10198117,description,3,20,203
218,10125229,description,3,20,157
218,10139009,title,3,20,54
218,10198135,title,3,20,59
218,10139009,description,3,20,149
218,10214987,description,3,20,367
218,10145421,description,3,20,120
218,10145421,title,3,20,87
218,10014759,description,3,20,198
218,10166625,description,3,20,408
218,10166625,title,3,20,53
22,10256423,title,3,13,49
22,10003363,description,3,13,123
22,10003597,title,3,13,74
22,10008639,title,3,13,66
22,10003497,description,3,13,135
22,10062243,title,3,13,58
22,10261607,description,3,13,84
22,10263143,title,3,13,60
22,10050791,title,3,13,51
22,10187743,description,3,13,74
22,10041421,description,3,13,95
22,10159225,description,3,13,51
22,10147465,title,3,13,55
22,10136257,description,3,13,78
22,10136049,title,3,13,64
22,10238843,title,3,13,50
22,10241683,description,3,13,115
22,10003249,description,3,13,68
22,10117015,title,3,13,51
22,10147263,description,3,13,107
22,10014361,title,3,13,47
22,10014337,title,3,13,48
22,10214275,title,3,13,71
22,10014337,description,3,13,87
22,10089043,description,3,13,105
22,10035883,description,3,13,70
22,10239079,description,3,13,71
22,10239207,title,3,13,47
22,10241683,title,3,13,60
22,10214283,title,3,13,61
22,10050791,description,3,13,80
22,10089045,description,3,13,98
22,10038931,description,3,13,78
22,10261607,title,3,13,67
22,10237957,title,3,13,58
22,10256611,description,3,13,111
22,10041407,title,3,13,43
22,10187753,description,3,13,68
22,10214275,description,3,13,86
22,10136049,description,3,13,76
22,10202819,title,3,13,33
22,10003497,title,3,13,57
22,10003543,title,3,13,54
22,10239207,description,3,13,70
22,10256611,title,3,13,59
22,10003543,description,3,13,77
22,10003605,description,3,13,84
22,10261913,description,3,13,92
22,10147443,title,3,13,56
22,1011679,description,3,13,155
220,10244447,title,3,18,37
220,10255751,description,3,18,416
220,10213067,description,3,18,57
220,10134851,title,3,18,51
220,10203221,description,3,18,56
220,10212917,title,3,18,57
220,10145245,title,3,18,33
220,10197225,description,3,18,67
220,10145333,description,3,18,108
220,10242281,title,3,18,51
220,10145303,description,3,18,56
220,10197225,title,3,18,64
220,10255751,title,3,18,56
220,10255835,title,3,18,59
220,10197221,title,3,18,65
220,10145245,description,3,18,106
220,10145303,title,3,18,40
220,10180681,title,3,18,33
220,10145323,description,3,18,105
220,10181381,title,3,18,74
220,10212989,title,3,18,64
220,10212867,description,3,18,112
220,10134797,description,3,18,48
220,10201927,title,3,18,37
220,10181381,description,3,18,870
220,10255835,description,3,18,124
220,10180681,description,3,18,61
220,10212989,description,3,18,65
220,10134797,title,3,18,45
220,10203221,title,3,18,47
220,10244447,description,3,18,115
220,10244569,title,3,18,35
220,10212867,title,3,18,77
220,10244569,description,3,18,78
221,10186777,title,3,23,61
221,10016747,title,3,23,51
221,10234485,title,3,23,64
221,10016747,description,3,23,159
221,10080407,title,3,23,51
221,10186777,description,3,23,294
221,10080407,description,3,23,207
221,10234485,description,3,23,371
222,10244671,description,3,18,158
222,10213393,description,3,18,117
222,10247475,description,3,18,118
222,10247471,title,3,18,68
222,10247475,title,3,18,54
222,10213393,title,3,18,60
222,10247471,description,3,18,152
222,10006199,title,3,18,60
222,10244671,title,3,18,33
222,10006199,description,3,18,78
223,10252655,title,3,20,47
223,10252655,description,3,20,98
225,10073637,description,3,22,193
225,10186469,title,3,22,32
225,10073685,description,3,22,213
225,10248895,description,3,22,136
225,10133399,title,3,22,35
225,10186469,description,3,22,153
225,10073637,title,3,22,32
225,10133399,description,3,22,209
225,10073685,title,3,22,35
225,10248895,title,3,22,39
227,10234525,description,3,13,305
227,10234525,title,3,13,73
228,10145033,title,3,17,47
228,10257023,title,3,17,47
228,10145017,title,3,17,46
228,10180489,description,3,17,437
228,10145033,description,3,17,380
228,10144959,title,3,17,48
228,10244677,title,3,17,45
228,10144961,description,3,17,351
228,10180489,title,3,17,48
228,10144961,title,3,17,31
228,10145017,description,3,17,341
228,10257023,description,3,17,93
228,10144959,description,3,17,365
228,10244677,description,3,17,84
229,10012715,description,3,17,81
229,10012721,title,3,17,79
229,10012741,title,3,17,37
229,10012719,title,3,17,57
229,10012721,description,3,17,121
229,10012739,description,3,17,65
229,10012719,description,3,17,135
229,10012715,title,3,17,53
229,10012705,title,3,17,54
229,10012739,title,3,17,64
229,10012729,description,3,17,47
229,10012729,title,3,17,32
23,1022177,description,3,10,805
23,10052147,description,3,10,314
23,10223361,description,3,10,528
23,10052601,description,3,10,310
23,10184211,title,3,10,58
23,101470,description,3,10,403
23,10044431,title,3,10,49
23,10223359,description,3,10,460
23,10052443,title,3,10,40
23,10044433,title,3,10,44
23,10052235,title,3,10,54
23,1022177,title,3,10,46
23,10052137,description,3,10,309
23,10052137,title,3,10,41
23,10089007,description,3,10,280
23,10071413,description,3,10,273
23,1022179,title,3,10,45
23,10036169,title,3,10,41
23,10044439,description,3,10,301
23,10052711,title,3,10,39
23,10044479,description,3,10,295
23,10246505,title,3,10,39
23,10223321,description,3,10,460
23,10223339,description,3,10,462
23,10075283,description,3,10,315
23,10052519,description,3,10,303
23,10052711,description,3,10,329
23,10069587,title,3,10,60
23,10223361,title,3,10,43
23,10052227,title,3,10,53
23,10223363,title,3,10,49
23,10223339,title,3,10,48
23,10051975,title,3,10,39
23,10052637,title,3,10,52
23,10052519,title,3,10,39
23,10044471,title,3,10,44
23,10052227,description,3,10,308
23,10044439,title,3,10,44
23,10223347,title,3,10,39
23,10052723,description,3,10,304
23,10052139,title,3,10,40
23,101473,description,3,10,421
23,10044471,description,3,10,299
23,10036169,description,3,10,288
23,10051985,title,3,10,48
23,10051975,description,3,10,304
23,10052553,title,3,10,50
23,10069587,description,3,10,286
23,10051905,title,3,10,45
23,1022179,description,3,10,313
230,10145021,title,3,19,60
230,10244385,title,3,19,47
230,10244371,title,3,19,36
230,10145021,description,3,19,300
230,10145065,description,3,19,139
230,10244385,description,3,19,133
230,10145065,title,3,19,41
230,10244371,description,3,19,227
231,10186821,title,3,17,87
231,10135499,description,3,17,113
231,10186807,title,3,17,86
231,10198091,description,3,17,102
231,10198095,title,3,17,55
231,10080565,title,3,17,35
231,10040633,title,3,17,34
231,10139009,title,3,17,54
231,10186807,description,3,17,394
231,10186821,description,3,17,399
231,10080567,description,3,17,118
231,10135497,title,3,17,74
231,10263103,description,3,17,302
231,10080565,description,3,17,133
231,10135499,title,3,17,69
231,10135497,description,3,17,66
231,10014801,title,3,17,46
231,10031035,description,3,17,227
231,10198061,title,3,17,54
231,10080571,description,3,17,123
231,10080569,description,3,17,111
231,10198061,description,3,17,111
231,10166625,description,3,17,408
231,10031035,title,3,17,68
231,10198091,title,3,17,47
231,10014801,description,3,17,77
231,10263103,title,3,17,55
231,10166625,title,3,17,53
231,10139009,description,3,17,149
232,10030411,title,3,23,35
232,10030339,description,3,23,244
232,10030339,title,3,23,43
232,10030411,description,3,23,239
232,10029157,title,3,23,39
232,10030349,description,3,23,232
232,10029157,description,3,23,243
232,10030423,description,3,23,268
232,10030423,title,3,23,49
232,10030349,title,3,23,41
233,10133947,title,3,19,53
233,10134199,title,3,19,32
233,10134189,description,3,19,56
233,10134191,description,3,19,55
233,10134189,title,3,19,54
233,10134199,description,3,19,40
233,10134215,title,3,19,37
233,10134215,description,3,19,45
233,10134191,title,3,19,46
233,10133947,description,3,19,62
236,10247881,description,3,21,100
236,10071423,title,3,21,51
236,10247875,description,3,21,104
236,10065605,title,3,21,42
236,10065605,description,3,21,97
236,10071423,description,3,21,90
236,10247883,title,3,21,69
236,10247883,description,3,21,109
236,10247881,title,3,21,60
236,10247875,title,3,21,64
236,10247885,title,3,21,59
236,10247885,description,3,21,99
237,1020661,title,3,23,46
237,10232983,description,3,23,155
237,1020662,title,3,23,50
