query_id,document_id,rating
36,10207465,1
36,10233311,3
36,10197145,3
36,10233359,2
36,10207271,1
36,10207305,2
36,10233307,1
36,10233281,3
36,10244699,3
36,10274015,2
36,10233317,3
36,10256035,3
36,10207457,2
36,10181211,3
36,10234535,0
36,10207263,3
36,10197039,3
36,10207461,2
36,10129551,3
36,10255963,3
36,10242721,3
36,10242665,3
36,10207383,2
36,10207295,2
36,10233283,2
36,10207257,2
36,10075747,2
36,10132041,1
36,10197105,3
36,10239447,3
36,10164325,2
36,10239473,2
36,10239459,3
36,10261879,3
36,10239453,1
36,10199945,3
36,10261931,3
36,10207285,2
36,10199989,3
36,10129495,3
36,10162605,3
36,10039379,3
36,10132045,3
36,10162697,3
36,10101319,3
36,10247475,3
36,10265451,3
36,10132571,2
36,10174113,3
36,1001423,0
36,10213401,3
36,10174115,3
36,10213353,3
36,10132311,1
36,10274029,1
36,10213413,1
36,10213459,1
36,10222623,2
36,10247471,3
36,10207407,1
36,10217591,3
36,10233349,3
36,10213421,3
36,10198001,3
36,10235725,3
36,10207425,2
36,10247483,3
36,10198009,3
36,10239455,1
36,10174117,3
36,10239467,2
37,10274081,3
37,10177971,3
37,10187847,3
37,10187797,3
37,10266731,1
37,10215615,3
37,10266711,1
37,10187793,3
37,10201927,0
37,10255497,3
37,10187873,3
37,10187815,3
37,10187773,3
37,10187821,3
37,10185917,1
37,10178337,3
37,10212897,3
37,10215727,3
37,10215757,3
37,10255443,3
37,10243433,2
37,10243441,2
37,10243523,2
37,10157235,3
37,10185915,1
37,10247247,3
37,10215677,3
37,10215661,3
37,10215717,3
37,10215805,3
38,10198083,3
38,10198199,3
38,10198207,3
38,10139555,3
38,10198135,3
38,10198117,3
38,10139539,3
38,1016233,3
38,10031183,3
38,10139533,3
38,10014845,0
38,10135429,3
38,1016231,3
38,10198073,0
38,10214987,3
38,10014825,0
38,10014817,0
38,10161863,0
38,10198085,0
38,10214973,3
38,10180987,1
38,10031117,3
38,10161959,3
38,10161929,3
38,10182231,1
38,10145463,1
38,10161905,3
38,10251581,1
38,10198123,1
38,10145421,1
38,10162005,3
38,10198209,0
38,10161937,0
38,10161899,0
38,10014785,0
38,10274891,0
38,10274867,0
38,10180391,0
38,10180939,0
38,10274899,0
38,10198047,1
38,10145451,1
38,10180453,1
38,10145397,1
38,10085025,1
38,10161919,1
38,10161953,1
38,10145467,1
38,10161969,3
38,10224707,1
38,10180929,1
38,1000746,1
38,10224911,1
38,10198225,1
38,10198095,1
38,10181003,1
38,10274859,1
38,10274847,1
38,10133369,1
38,10145419,1
38,10073929,0
38,10180373,0
38,10180981,0
38,10206417,0
38,10198061,0
38,10075757,0
38,10014783,0
38,10145427,0
38,10181023,0
38,10161943,3
38,10145395,1
38,10180441,1
38,10145409,1
38,10161993,1
38,10162019,1
38,10161995,1
38,10180397,1
38,10145445,1
38,10180473,1
38,10145411,1
38,10161975,1
38,10182209,1
38,10162011,1
38,10012965,0
38,10012841,0
38,10012865,0
38,10084973,1
38,10161985,3
38,10161973,1
38,1000721,1
38,10012985,0
38,10274851,1
38,10106603,1
39,10089313,0
39,10003831,2
39,10003843,2
39,10003855,2
39,10003839,2
39,10003821,2
39,10003805,2
39,10003797,2
39,10003841,2
39,10003819,2
39,10003845,2
39,10003847,2
39,10003807,2
39,10003823,2
39,10003833,2
39,10003837,2
39,10003801,2
39,10003849,2
39,10003829,2
39,10003815,2
39,10003813,1
39,10003811,1
39,10239561,1
39,10003827,1
39,10089315,0
39,10003803,1
39,10003817,1
39,10003853,1
39,10003799,1
39,10003809,1
39,10003825,2
39,10003851,2
39,10274069,0
39,10239565,1
39,10014817,0
39,10198085,0
39,10198123,0
39,10224375,0
39,10019005,2
39,10274079,0
39,10012733,1
39,10182391,0
39,10027195,2
39,10239559,1
39,10207379,0
39,10239557,1
39,10233307,0
39,10027183,2
39,10239563,1
39,10007713,0
39,10274013,0
39,10163701,0
39,10233391,0
39,10256843,0
39,10012715,1
39,10106745,0
39,10233361,0
39,10266011,0
39,10003835,2
39,10198225,0
39,10198047,0
39,10206035,0
39,10149831,0
39,10007801,0
39,10177971,0
39,10182343,0
39,10027169,2
39,10051369,2
39,10179309,2
39,10027173,2
39,10027197,3
39,10265999,0
39,10224699,0
39,10106749,0
39,10198073,0
39,10014845,0
39,10199885,0
39,10233269,0
39,10224911,0
39,10206131,0
39,10239555,1
39,10106755,0
39,10206021,0
40,10213393,3
40,10213281,3
40,10213077,3
40,10213415,3
40,10213353,3
40,10213067,3
40,10201927,3
40,10212981,3
40,10212863,3
40,10213017,3
40,10212949,3
40,10213187,3
40,10213109,3
40,10213155,3
40,10213059,3
40,10212937,3
40,10212925,3
40,10213119,3
40,10212995,3
40,10213185,3
40,10238321,3
40,10213069,3
40,10212997,3
40,10212901,3
40,10213093,3
40,10213125,3
40,10212987,3
40,10203221,3
40,10233297,0
40,10233307,0
40,10213291,3
40,10213037,3
40,10212971,3
40,10232063,3
40,10213387,3
40,10212933,3
40,10212927,3
40,10101129,3
40,10213001,3
40,10212879,3
40,10213101,3
40,10213213,3
40,10213005,3
40,10213157,3
40,10213411,3
40,10213207,3
40,10213057,3
40,10213095,3
40,10213035,3
40,10213103,3
40,10213013,3
40,10193723,0
40,10213179,3
40,10213079,3
40,10212887,3
40,10212985,3
40,10213091,3
40,10213135,3
40,10212909,3
40,10274029,0
40,10213211,3
40,10213027,3
40,10212913,3
40,10212843,3
40,10239187,3
40,10213159,3
40,10101109,3
40,10212929,3
40,10232061,3
40,10145303,3
40,10212953,3
40,10213443,3
40,10213085,3
40,10134797,3
40,10212847,3
40,10213369,3
40,10101121,3
40,10255747,3
40,1010508,0
40,10212945,3
40,10213145,3
41,10268249,3
41,10237771,2
41,10070545,1
41,10055883,2
41,10231901,3
41,10231917,3
41,10252513,1
41,10056031,2
41,10238321,1
41,10231969,3
41,10055815,2
41,10065725,3
41,10268119,3
41,1018611,1
41,10073077,2
41,10231905,2
41,10188253,3
41,10252565,1
41,10134797,2
41,10231919,2
41,10027669,3
41,10055975,2
41,10274645,3
41,10232001,3
41,10073401,3
41,10051287,2
41,10101129,3
41,10030115,2
41,10180899,3
41,10268003,3
41,10267803,3
41,10073437,3
41,10242289,3
41,10242337,3
41,10145303,3
41,10267743,3
41,10056613,2
41,10231913,2
41,10237777,2
41,10237785,2
41,10073389,3
41,10101607,2
41,10180907,3
41,10242433,3
41,10242281,3
41,10252563,2
41,10252621,2
41,10193723,3
41,10056063,3
41,10259997,3
41,10035825,3
41,10035807,3
41,10030221,3
41,10267899,3
41,10268397,3
41,10267795,3
41,10268159,3
41,10267917,3
41,10030251,3
41,10035817,3
41,10073263,2
41,10231941,3
41,10071499,1
41,10267709,3
41,10268463,3
41,10268089,3
41,10268171,3
41,10030141,1
41,10268279,3
41,10267813,3
41,10241405,3
41,10244107,3
41,1019643,3
41,10129583,3
41,10129599,3
41,10241819,3
41,10241817,3
41,10064165,3
41,10064049,3
41,10071507,3
41,10056273,2
41,10241807,2
41,10229193,2
41,10268195,3
41,10143887,1
41,10267905,3
41,10268427,3
41,10267945,3
42,1010498,3
42,1017725,2
42,1010500,3
42,10038969,0
42,10274015,0
42,10182355,0
42,10256531,1
42,10111105,0
42,10111131,0
42,10256611,1
42,10182315,0
42,10162059,0
42,10039763,1
42,10145079,0
42,10256949,3
42,10167901,1
42,10095269,2
42,10111117,0
42,10167911,2
42,10268249,0
42,10268119,1
42,1013864,3
42,10158689,2
42,10095335,2
42,10117015,0
42,10256539,1
42,10257007,3
42,10127205,2
42,10256947,3
42,10256423,1
42,10267743,1
42,10095221,2
42,10207069,0
42,10256629,1
42,10095311,2
42,10255409,1
42,10268003,1
42,10267803,1
42,10095277,2
42,10268195,1
42,10205441,2
42,10135149,0
42,10206943,0
42,10256035,0
42,10268201,1
42,10268415,1
42,10268117,1
42,10267857,1
42,10111129,0
42,10095231,2
42,10095239,2
42,10095267,2
42,10250607,1
42,10075747,0
42,10268499,0
42,1005514,3
42,10095327,2
42,10214275,1
42,10180645,0
42,10166763,2
42,10257027,3
42,10264655,0
42,10111121,0
42,10111115,0
42,10268221,0
42,10058459,2
42,10238849,0
42,10268627,1
42,10267995,0
42,10257017,3
42,10255793,0
42,10095323,2
42,10039423,2
42,10257011,3
42,10039015,0
42,10273999,0
43,10181019,0
43,10014817,0
43,10180935,0
43,10266661,3
43,10180987,0
43,10259915,1
43,10186045,0
43,10181061,0
43,10186053,0
43,10133369,0
43,10162019,0
43,10161995,0
43,10161993,0
43,10266643,3
43,10251581,0
43,10233307,0
43,10145433,0
43,10161863,0
43,10207379,0
43,10145467,0
43,10274101,0
43,10206417,0
43,10181035,0
43,10186019,0
43,10074635,0
43,10063693,0
43,10125233,0
43,10139001,0
43,10073929,0
43,10139039,0
43,10207485,0
43,10019559,2
43,10207409,0
43,10240213,3
43,10180943,0
43,10161975,0
43,10180373,0
43,10053999,0
43,10039475,0
43,10180473,0
43,10180959,0
43,10234849,0
43,10180453,0
43,10161937,0
43,10161899,0
43,10186011,0
43,10073919,0
43,10265985,0
43,10256035,0
43,10185997,0
43,10092051,0
43,10139019,0
43,10206959,0
43,10111007,0
43,10186039,0
43,10012861,0
43,10180983,0
43,10207317,0
43,10198225,0
43,10186013,0
43,1022503,0
43,10239463,0
43,10161927,0
43,10181021,0
43,10251105,0
43,10006051,0
43,10063269,0
43,10207305,0
43,10164325,0
43,10001251,0
43,10098765,0
43,10207407,0
44,10198225,3
44,10247475,0
44,10247443,0
44,10198085,3
44,10198123,3
44,10014817,3
44,10233307,0
44,10247479,0
44,10247471,0
44,10092051,0
44,10075747,1
44,10247429,0
44,10247483,0
44,10234535,0
44,10003477,0
44,10182391,0
44,10001511,1
44,10181003,3
44,10233287,0
44,10197039,0
44,10207317,0
44,10242721,1
44,10180935,3
44,10242665,1
44,10181019,3
44,10157955,0
44,10132045,0
44,10207305,0
44,10180373,3
44,10242723,0
44,10157901,0
44,10234527,1
44,10233311,0
44,1022503,0
44,10197145,0
44,10274065,0
44,10244699,0
44,10207461,0
44,10051297,1
44,10233281,0
44,10051287,0
44,10198073,3
44,10101319,0
44,10233269,0
44,10133369,3
44,10257755,0
44,10193867,0
44,10274891,3
44,10274867,3
44,10233297,0
44,10242647,0
44,10180473,3
44,10014845,3
44,10221407,0
44,10157939,0
44,10064575,0
44,10180481,3
44,10242641,0
44,10206417,3
44,10180987,3
44,10182203,3
44,10273991,0
44,10197105,0
44,10132291,0
44,10039913,0
44,10242615,0
44,10161863,3
44,10014825,3
44,10224375,0
44,10242701,0
44,10182397,0
44,10182343,0
44,10039923,0
44,10213421,1
44,10233359,0
44,10133357,3
44,10133363,3
44,10180929,3
44,10055883,0
44,10207271,0
44,10222623,0
44,10206021,0
44,10194221,0
44,10019785,0
44,10274075,0
44,10145071,0
44,10251581,3
44,10256015,0
44,10207383,0
44,10051283,0
44,10207257,0
44,10247433,0
44,10233317,0
44,10233349,0
44,1024538,0
44,10180397,3
44,10238663,0
44,10233391,0
44,10207465,0
44,10030547,0
45,10040091,3
45,10173433,2
45,10129433,3
45,10096173,3
45,10096239,3
45,10163575,3
45,10173389,2
45,10164185,1
45,10163733,3
45,10178561,3
45,10217997,3
45,10167087,3
45,10178571,3
45,10261595,3
45,10089325,3
45,10162363,2
45,10089431,3
45,10163583,3
45,10089397,3
45,10089365,3
45,10089435,3
45,10014659,0
45,10089359,3
45,10089457,3
45,10089373,3
45,10089377,3
45,10163715,3
45,10089323,3
45,10217987,2
45,10089411,3
45,10089407,3
45,10089437,3
45,10089391,3
45,10089337,3
45,10089439,3
45,10089343,3
45,10089453,3
45,10089349,3
45,10089409,3
45,10089415,3
45,10089353,3
45,10089423,3
45,10203469,3
46,10197145,2
46,10233311,2
46,10233307,2
46,10075747,1
46,10207317,2
46,10207305,1
46,10274101,2
46,10233359,2
46,1015996,0
46,10207465,2
46,10242617,0
46,10051283,2
46,10233297,1
46,10197105,2
46,10273991,1
46,10242701,0
46,1020977,2
46,10233269,1
46,10242641,0
46,10162059,2
46,10207457,1
46,10207383,1
46,10132045,0
46,10274029,1
46,10207271,1
46,10041421,0
46,10206943,1
46,10039913,0
46,10265451,1
46,10206021,0
46,10025161,1
46,10203339,1
46,10039379,1
46,10256015,0
46,10242723,0
46,10242647,1
46,10207263,1
46,10051287,1
46,10206969,1
46,10206867,1
46,10132347,0
46,10247471,0
46,10207069,1
46,10207441,2
46,10242721,2
46,10231987,0
46,10212051,1
46,10207461,2
46,10242665,2
46,10242615,0
46,10256035,2
46,10206957,1
46,10242645,0
46,10095269,0
46,10242709,0
46,10274645,1
46,10197079,2
46,10004315,2
46,10244671,0
46,10233283,2
46,10129491,1
46,10032753,1
46,10238981,0
46,10162605,2
46,10244699,0
46,10260557,2
46,10207407,2
46,10180919,0
46,10132571,2
46,10001511,1
46,10092051,0
46,10233281,1
46,10274051,0
46,10262005,0
46,10247475,0
46,10273987,1
46,10233317,1
46,10132253,1
46,10206239,1
46,10234527,2
46,10237911,0
46,10213393,0
46,10066987,1
46,10163701,2
46,10030635,1
46,10129551,2
46,10260573,2
46,10224375,1
46,1022503,0
46,10039923,1
46,10243521,0
46,10193723,1
46,10056613,0
46,10207389,2
47,10075747,3
47,10041421,0
47,10051283,0
47,10238649,3
47,10233307,0
47,10013269,0
47,10231427,3
47,10039889,0
47,10233297,0
47,10235181,3
47,1015996,0
47,10041423,0
47,10203339,0
47,10040841,0
47,10212051,0
47,10089225,0
47,1017725,0
47,10055883,0
47,10235165,3
47,10238663,3
47,10039901,1
47,10041407,1
47,10233317,1
47,10193867,1
47,10095323,1
47,10233269,1
47,10053885,0
47,10095277,1
47,10051287,1
47,10159213,0
47,10032753,0
47,10245441,0
47,1010498,0
47,10178085,0
47,10032609,0
47,10243467,0
47,10238577,3
47,10233311,0
47,10231439,0
47,10030001,0
47,10243521,0
47,10061057,0
47,10224375,0
47,10203335,0
47,10206957,0
47,10238631,3
47,10207317,0
47,10177959,0
47,10207069,0
47,10055975,0
47,1010500,0
47,10203341,0
47,10088823,0
47,10032773,0
47,10242647,0
47,10031565,0
47,10053779,0
47,10244679,0
47,10273999,0
47,10177419,0
47,10206839,0
47,10231431,1
47,10238321,0
47,10237931,0
47,10159225,0
47,10207305,0
47,10032549,0
47,10243509,0
47,10035813,0
47,10008647,0
47,10059721,0
47,10274009,1
47,10274029,1
47,10041745,1
47,10177215,1
47,10238605,3
47,10197105,1
47,10032691,1
47,10060579,0
47,10056541,0
47,10231969,0
47,10030295,0
47,10032797,0
47,10095269,0
47,10089387,0
47,10117015,0
47,1010510,0
47,10032455,0
47,10236383,0
48,10005997,2
48,10074453,2
48,10006031,2
48,10138011,3
48,10006055,2
48,10138033,1
48,10138035,1
48,10137987,1
48,10122041,1
48,10137997,1
48,10002467,3
48,10074433,1
48,10029687,1
48,10138039,1
48,10138037,1
48,10117201,2
48,10111365,3
48,10138029,1
48,10138041,1
48,10127099,2
48,10030397,3
48,10074451,1
48,10127775,1
48,10127781,1
48,10127793,1
48,10138009,3
48,10006047,2
48,10159405,1
48,10223295,1
48,10127783,1
48,10137533,2
48,10159407,2
48,10138015,3
48,10074437,1
48,10074447,1
48,10071317,3
48,10074463,1
48,10119531,2
48,10166685,2
48,10129623,2
48,10111373,3
48,10030421,3
48,10117101,1
48,10111385,3
48,10006043,1
48,10033165,2
48,10018987,2
48,10111383,2
48,10111387,2
48,10119103,2
48,10241331,1
48,10029835,1
48,10063563,1
48,10127771,2
48,10037001,1
48,10166905,2
48,10129617,2
48,10186993,2
48,10101665,3
48,10029241,3
48,10117173,1
48,10266807,3
48,10119565,2
48,10166687,2
48,10029357,3
48,10138003,3
48,10137521,1
48,10017163,2
48,10111371,2
48,10111007,3
48,10006081,2
48,10117065,2
48,10117157,2
48,10017133,2
48,10137525,1
48,10106977,2
48,10127765,3
48,10166677,1
48,10119571,2
48,10252749,3
48,10132787,3
48,10021449,1
48,10007733,2
48,10137993,3
48,10266841,3
48,10201227,1
48,10122151,3
48,10018061,3
48,10036981,1
48,10166703,1
48,10018989,3
48,10006045,2
48,10266813,3
48,10274547,2
49,10180935,0
49,10159505,3
49,10190997,2
49,10190999,2
49,10191001,2
49,10231031,3
49,10014817,0
49,10251581,0
49,10186693,3
49,10180373,0
49,10088823,0
49,10180433,0
49,10180959,0
49,10161853,0
49,10180987,0
49,10181047,0
49,10186247,3
49,10133369,0
49,10161863,0
49,10180983,0
49,1001423,0
49,10181023,0
49,10180943,0
49,10206417,0
49,10181021,0
49,10274847,0
49,10274859,0
49,10182641,0
49,10223975,0
49,10191595,0
49,10223983,0
49,10184223,3
49,10254773,3
49,10224375,0
49,10180481,0
49,10265431,0
49,10073647,3
49,10134191,0
49,10128245,3
49,10274867,0
49,10274891,0
49,10186399,2
49,10234535,0
49,10098479,0
49,10073919,0
49,10186203,3
49,10233269,0
49,10180397,0
49,10181019,0
49,10125233,0
49,10186093,1
49,10184249,3
49,10256035,0
49,10134187,0
49,10180939,0
49,10134213,0
49,10181035,0
49,1022503,0
49,10027173,0
49,10027189,0
49,10238321,0
49,10206143,0
49,10180473,0
49,10140019,0
49,10073929,0
49,10186213,3
49,10182391,0
49,10193867,0
49,10251279,0
49,10027155,0
49,10180391,0
49,10274903,0
49,10233391,0
49,10139001,0
49,10274899,0
49,10180929,0
49,10005883,0
49,10181003,0
49,10232399,3
50,10014817,0
50,10182343,0
50,10182391,0
50,10274069,0
50,10198047,0
50,10224911,0
50,10233269,0
50,10258027,3
50,10149831,0
50,10198195,0
50,10014939,0
50,10000775,0
50,10000805,0
50,10000801,0
50,10132059,3
50,10224375,0
50,10233297,0
50,10182397,0
50,10274041,0
50,10193867,0
50,10088823,0
50,10089313,3
50,10012881,0
50,1010627,0
50,10000763,0
50,10260289,0
50,1025451,0
50,10233391,0
50,10126603,0
50,10027155,3
50,10012737,3
50,10246589,0
50,10117233,0
50,10014845,0
50,10198085,0
50,10149807,0
50,10000751,0
50,10056473,0
50,10000813,0
50,10019005,3
50,10129433,0
50,10000679,0
50,10092051,0
50,10139019,0
50,10132063,3
50,10234849,0
50,10000683,0
50,10000699,0
50,10014941,0
50,10224699,0
50,10163701,0
50,10000737,0
50,10074409,0
50,10000727,0
50,10136403,0
50,10273999,0
50,10139021,0
50,10274013,0
50,10000747,0
50,10000777,0
50,1015488,0
50,10149941,0
50,10170325,0
50,10198123,0
50,10242847,0
50,10242679,0
50,10198067,0
50,10101219,3
50,10237897,0
50,10242609,0
50,10012543,0
50,10111417,3
50,10207379,0
50,10203341,0
50,10199885,0
50,10198209,0
50,10223983,0
50,10206417,0
50,10089315,3
50,10003849,3
50,10003829,3
50,10132065,3
50,10256827,0
50,10012969,0
8,10117143,2
1,10038919,3
1,10167919,3
1,10009687,3
1,10009663,3
1,10009771,3
1,10009679,3
1,10068563,3
1,10009693,3
1,10009647,3
1,10058499,3
1,10058189,3
1,10058309,3
1,10009619,3
1,10156749,3
2,10020049,1
2,10016969,0
2,1001061,0
2,10024629,0
9,10180533,3
9,10180687,3
11,10259457,1
14,10016747,2
14,10030893,2
14,10030715,2
14,10013045,2
14,10027227,2
14,10013037,2
14,10018801,2
15,10108481,0
15,10137457,0
15,10203331,0
15,10092065,0
15,10246821,0
15,10145021,0
15,10225909,0
15,10233921,0
15,10231665,0
15,10248425,0
15,10075855,0
15,10233869,0
22,10247271,0
26,10258385,0
33,1009557,0
33,1010508,0
33,1010510,0
35,10137541,3
35,10044701,3
35,10044699,3
35,10044667,3
37,10259457,2
38,10135509,3
38,10025691,0
38,10025681,0
38,10025697,0
38,10025625,0
38,10025693,0
38,10214859,0
40,10234525,0
40,10234527,0
40,10258421,3
40,10234531,0
40,10234535,0
40,10258409,3
51,10035813,3
51,10029995,3
51,10031565,3
51,10073263,3
51,10012373,3
51,10027645,3
51,10073359,3
51,10035815,3
51,10028139,3
51,10073061,3
51,10180533,2
51,10000533,2
51,10000291,2
51,10024629,2
51,10004169,2
51,10025015,2
51,10061153,2
51,10073251,2
51,10245051,3
51,10060661,2
51,10265199,3
51,10018841,3
51,10036723,3
51,10245075,3
51,10264689,3
51,10073297,3
51,10028277,3
51,10074949,3
51,10028193,3
51,10028011,3
51,10028179,3
51,10153515,3
51,10065581,3
51,10065447,3
51,10065507,3
51,10065453,3
51,10245285,3
51,10244985,3
52,10207353,1
52,10207363,1
52,10095323,3
52,10207399,1
52,10117255,0
52,10117247,0
52,10185265,1
52,10117221,0
52,10185241,1
52,10117245,0
52,10095231,3
52,10117287,0
52,10117241,0
52,10117257,0
52,10117237,0
52,10117281,0
52,10213955,0
52,10058189,3
52,10058499,3
52,10040031,0
52,10009693,3
52,10009647,3
52,10009621,3
52,10009681,3
52,10038919,3
52,10009695,3
52,10009611,3
52,10009637,3
52,10009617,3
52,10009711,3
52,10009661,3
52,10009687,3
52,10009635,3
52,10009623,3
52,10009723,3
52,10009675,3
52,10009671,3
53,10031565,1
53,10143905,1
53,10012863,0
53,10012839,0
53,10143749,1
53,10218293,1
53,10143683,1
53,10206839,0
53,10012843,0
53,10180539,1
53,10231431,0
53,10012373,0
53,10185667,0
53,10144143,0
53,10231427,0
53,10014735,1
53,10146991,1
53,10244993,0
53,10239387,0
53,10035813,0
53,10106049,1
53,1027236,0
53,1027237,0
53,10147997,1
53,10155813,0
53,10002805,0
53,10267633,1
53,10267989,1
53,10002809,0
53,10002807,0
53,10205469,1
53,10205427,1
53,10236443,1
53,10205463,1
53,10205431,1
53,10205449,1
53,10184935,0
53,10146545,0
53,10190805,0
54,10244699,0
54,10162605,1
54,10207407,2
54,10233359,2
54,10030547,0
54,10207317,3
54,10207389,2
54,10247475,0
54,10247471,0
54,10199945,1
54,10002269,0
54,10001751,2
54,10003077,0
54,10274015,1
54,10233281,2
54,10256035,2
54,10207263,1
54,10242647,2
54,10197039,3
54,10108997,3
54,10220349,1
54,10026739,3
54,10242723,3
54,10242641,3
54,10017237,3
54,10260557,2
54,10051517,2
54,10004315,1
54,10085983,1
54,10004491,3
54,10004501,1
54,10015987,3
54,10132601,2
54,10127289,3
54,10134037,1
54,10051331,3
54,10242709,2
54,10159095,2
54,10242645,3
55,10184387,0
55,10180905,0
55,10015165,0
55,10237427,0
55,10015171,0
55,10015173,0
55,10236763,0
55,10015163,0
55,10015155,0
55,10012881,0
55,1017710,0
55,10233307,0
55,10015153,0
55,10015149,0
55,10233297,0
55,10056063,0
55,10012985,0
55,10237425,0
55,10106753,0
55,10274069,0
55,1022177,1
55,101473,2
55,101470,2
55,1022184,1
55,10030681,0
55,1022179,1
55,10052441,1
55,10001209,0
55,10015145,0
55,10015159,0
55,10015167,0
55,10015151,0
55,10015141,0
56,10032521,2
56,10177977,0
56,10125019,1
56,10274761,1
56,10032833,3
56,10032745,0
56,10187203,3
56,10032721,0
56,10032445,0
56,10125017,1
56,10187279,2
56,10187047,2
56,10159111,1
56,10032817,1
56,10001057,0
56,10187181,2
56,10160767,1
56,10032613,1
56,10032821,2
56,10032531,1
56,10253031,0
56,10259631,0
56,10258857,0
56,10191015,0
56,10032795,1
56,10036065,0
56,10173305,0
56,10258861,0
56,10258873,0
56,10044057,0
56,10032777,1
56,10258877,0
56,10036077,0
56,10000901,1
56,10258859,0
56,10258865,0
56,10258853,0
57,10235441,3
57,10254037,1
57,10254049,1
57,10254027,1
57,10254039,1
57,10254041,1
57,10246803,1
57,10254019,1
57,10254043,1
57,10254031,1
57,10254055,1
57,10254047,1
57,10254017,1
57,10254035,1
57,10254045,1
57,10254023,1
57,10254021,1
57,10254029,1
57,10140259,2
57,10140265,2
57,10255071,3
57,10189681,3
57,10124959,3
57,10255077,3
57,10091317,3
57,10002775,2
57,10255057,3
57,10255073,3
57,10027383,2
57,10255061,3
57,10255065,3
57,10255059,3
57,10255069,3
57,10208545,2
57,10208551,2
57,10208581,2
57,10190809,2
57,10091349,2
57,10208583,2
58,10233359,3
58,10233311,1
58,10242647,3
58,10244699,2
58,10207271,1
58,10242617,2
58,10274015,3
58,10002269,2
58,1022503,1
58,10162059,3
58,10242721,3
58,10207317,3
58,10242665,3
58,10162605,3
58,10207465,2
58,10233281,3
58,10242701,1
58,10207461,1
58,10199945,3
58,10198009,3
58,10216863,3
58,1014042,2
58,10042693,1
58,10042697,1
58,1015375,2
58,10220349,3
58,10127289,3
58,1020977,2
58,10274101,3
58,10242723,2
58,10026739,1
58,10242709,3
58,10085983,2
58,10004315,3
58,10004491,1
58,10004501,2
58,10017237,1
58,10242641,2
59,10028581,3
59,10015929,3
59,10015913,3
59,10236109,3
59,10028577,3
59,10237249,3
59,10028843,3
59,10127521,3
59,10028881,3
59,10000571,1
59,10028647,3
59,10028741,3
59,10201823,3
59,10028635,3
59,10242847,3
59,10028533,3
59,10036431,3
59,10236115,3
59,10231241,3
59,10236097,3
59,10254487,3
59,1001774,3
59,10241783,2
59,10241779,2
59,10003517,0
59,10217111,2
59,10128145,3
59,10128135,3
59,10128147,3
59,10128119,3
59,10128155,3
59,10065037,3
59,10254489,3
59,10217089,2
60,10111417,0
60,10048389,3
60,10111409,0
60,10111401,0
60,10111395,0
60,10111407,0
60,10173357,3
60,10173333,3
60,10173135,2
60,10173143,3
60,10180227,3
60,10258103,3
60,10173329,3
60,10258195,3
60,10027171,0
60,10080229,3
60,10111393,0
60,10111397,0
60,10111405,0
60,10179337,0
60,10258247,3
60,10266273,2
60,10266329,2
60,10266279,2
60,10258127,2
60,10258123,2
60,10258235,3
60,10173315,2
60,10264741,1
60,10173367,2
60,10266315,2
60,10173359,2
60,10173325,2
60,10258213,3
60,10258105,2
60,10258233,3
61,10035825,3
61,10035807,3
61,10030221,3
61,10064049,3
61,10064165,3
61,10129583,3
61,10129599,3
61,10029543,3
61,10005909,3
61,10254409,3
61,10071499,3
61,10005911,3
61,10016703,0
61,10241819,3
61,10241817,3
61,10016685,0
61,10121077,3
61,10121097,3
61,10099495,3
61,10099499,3
61,10265263,3
61,10264865,3
61,10264897,3
61,10264633,3
61,10265261,3
61,10265171,3
61,10265113,3
61,10265153,3
61,10264901,3
61,10074227,3
61,10106295,3
61,10265137,3
61,10265297,3
61,10264931,3
61,10265133,3
61,10265057,3
61,10264873,3
61,10264909,3
61,10265441,3
61,10092113,3
62,1010498,0
62,1017725,2
62,10205441,0
62,10256955,1
62,1010500,0
62,10039901,1
62,10257031,0
62,10095269,3
62,10039889,1
62,10095277,3
62,10095311,3
62,10256987,1
62,10058459,3
62,10095231,3
62,10095335,3
62,10256927,1
62,10257041,0
62,10256851,1
62,10058201,3
62,10256885,0
62,10038925,3
62,10038919,3
62,10038933,3
62,10038915,1
62,10038921,3
62,10167911,3
62,10058275,3
62,10068573,3
62,10058435,3
62,10058401,3
62,10058443,3
62,10058399,3
62,10058357,3
62,10058303,3
62,10058321,3
62,10068529,3
62,10068557,3
62,10068569,3
62,10156755,3
63,10231427,3
63,10231431,3
63,10180909,3
63,10180891,3
63,10180915,3
63,10004053,3
63,10004011,3
63,10237451,3
63,10220751,3
63,10220795,3
63,10213373,0
63,10180895,3
63,10065121,3
63,10220785,3
63,10214157,3
63,10267851,3
63,10133327,3
63,10214169,3
63,10235907,0
63,10261291,0
63,10137043,0
63,10137319,0
63,10137145,0
63,10137101,0
63,10002805,0
63,10002809,0
63,10002807,0
63,10242061,0
63,10106049,3
63,10106081,0
63,10167957,0
63,10106267,0
63,10106119,0
63,10106139,3
63,10106295,0
64,10233359,1
64,10233281,1
64,10207271,2
64,10207461,2
64,1022503,3
64,10247475,0
64,10207257,2
64,10233311,1
64,10233349,1
64,10001751,1
64,10242721,1
64,10132311,1
64,10202029,2
64,10242665,1
64,10242617,3
64,1014042,1
64,10256035,0
64,10003077,0
64,10207407,1
64,10234535,3
64,10016267,3
64,10189699,0
64,10075295,0
